2.30096e-08 -3.70293e-08 0
2.25464e-08 -3.78831e-08 0
2.20509e-08 -3.87185e-08 0
2.15237e-08 -3.95343e-08 0
2.09657e-08 -4.03294e-08 0
2.03777e-08 -4.11025e-08 0
1.97604e-08 -4.18525e-08 0
1.9115e-08 -4.25783e-08 0
1.84422e-08 -4.32789e-08 0
1.77431e-08 -4.39533e-08 0
1.70186e-08 -4.46003e-08 0
1.627e-08 -4.52192e-08 0
1.54982e-08 -4.58089e-08 0
1.47044e-08 -4.63687e-08 0
1.38897e-08 -4.68977e-08 0
1.30554e-08 -4.7395e-08 0
1.22026e-08 -4.78601e-08 0
1.13327e-08 -4.82922e-08 0
1.04468e-08 -4.86907e-08 0
9.54639e-09 -4.90549e-08 0
8.63266e-09 -4.93844e-08 0
7.70699e-09 -4.96787e-08 0
6.77072e-09 -4.99374e-08 0
5.82524e-09 -5.016e-08 0
4.87194e-09 -5.03462e-08 0
3.9122e-09 -5.04958e-08 0
2.94743e-09 -5.06086e-08 0
1.97906e-09 -5.06843e-08 0
1.0085e-09 -5.07229e-08 0
3.71655e-11 -5.07244e-08 0
-9.33507e-10 -5.06886e-08 0
-1.9021e-09 -5.06157e-08 0
-2.86719e-09 -5.05058e-08 0
-3.82736e-09 -5.0359e-08 0
-4.78121e-09 -5.01755e-08 0
-5.72734e-09 -4.99557e-08 0
-6.66436e-09 -4.96998e-08 0
-7.59089e-09 -4.94082e-08 0
-8.50558e-09 -4.90814e-08 0
-9.40709e-09 -4.87198e-08 0
-1.02941e-08 -4.83239e-08 0
-1.11653e-08 -4.78944e-08 0
-1.20194e-08 -4.74318e-08 0
-1.28552e-08 -4.69368e-08 0
-1.36714e-08 -4.64103e-08 0
-1.44669e-08 -4.58528e-08 0
-1.52404e-08 -4.52654e-08 0
-1.59909e-08 -4.46487e-08 0
-1.67172e-08 -4.40038e-08 0
-1.74183e-08 -4.33315e-08 0
-1.80931e-08 -4.26329e-08 0
-1.87407e-08 -4.19089e-08 0
-1.93601e-08 -4.11607e-08 0
-1.99504e-08 -4.03893e-08 0
-2.05108e-08 -3.95959e-08 0
-2.10403e-08 -3.87816e-08 0
-2.15383e-08 -3.79477e-08 0
-2.2004e-08 -3.70953e-08 0
-2.24367e-08 -3.62256e-08 0
-2.28359e-08 -3.53401e-08 0
-2.32008e-08 -3.44399e-08 0
-2.3531e-08 -3.35264e-08 0
-2.38259e-08 -3.2601e-08 0
-2.40853e-08 -3.16649e-08 0
-2.43086e-08 -3.07196e-08 0
-2.44955e-08 -2.97664e-08 0
-2.46458e-08 -2.88068e-08 0
-2.47593e-08 -2.78421e-08 0
-2.48357e-08 -2.68738e-08 0
-2.4875e-08 -2.59033e-08 0
-2.48772e-08 -2.49319e-08 0
-2.48421e-08 -2.39612e-08 0
-2.47699e-08 -2.29926e-08 0
-2.46607e-08 -2.20274e-08 0
-2.45146e-08 -2.10671e-08 0
-2.43319e-08 -2.01131e-08 0
-2.41127e-08 -1.91669e-08 0
-2.38575e-08 -1.82297e-08 0
-2.35666e-08 -1.73029e-08 0
-2.32405e-08 -1.6388e-08 0
-2.28795e-08 -1.54862e-08 0
-2.24843e-08 -1.45989e-08 0
-2.20554e-08 -1.37274e-08 0
-2.15934e-08 -1.28729e-08 0
-2.10991e-08 -1.20368e-08 0
-2.05731e-08 -1.12202e-08 0
-2.00163e-08 -1.04243e-08 0
-1.94294e-08 -9.65038e-09 0
-1.88133e-08 -8.89945e-09 0
-1.81689e-08 -8.17266e-09 0
-1.74971e-08 -7.47108e-09 0
-1.6799e-08 -6.79573e-09 0
-1.60755e-08 -6.1476e-09 0
-1.53277e-08 -5.52765e-09 0
-1.45568e-08 -4.93677e-09 0
-1.37638e-08 -4.37585e-09 0
-1.29499e-08 -3.8457e-09 0
-1.21163e-08 -3.34709e-09 0
-1.12642e-08 -2.88077e-09 0
-1.03949e-08 -2.4474e-09 0
-9.50968e-09 -2.04764e-09 0
-8.60977e-09 -1.68206e-09 0
-7.69653e-09 -1.35121e-09 0
-6.77128e-09 -1.05555e-09 0
-5.8354e-09 -7.95543e-10 0
-4.89025e-09 -5.71552e-10 0
-3.93721e-09 -3.83911e-10 0
-2.97769e-09 -2.32894e-10 0
-2.0131e-09 -1.18722e-10 0
-1.04483e-09 -4.15642e-11 0
-7.43277e-11 -1.53239e-12 0
8.96999e-10 1.31436e-12 0
1.86772e-09 -3.30281e-11 0
2.83642e-09 -1.04509e-10 0
3.80167e-09 -2.13025e-10 0
4.76206e-09 -3.58415e-10 0
5.71618e-09 -5.40467e-10 0
6.66263e-09 -7.58914e-10 0
7.60002e-09 -1.01344e-09 0
8.52698e-09 -1.30366e-09 0
9.44215e-09 -1.62916e-09 0
1.03442e-08 -1.98945e-09 0
1.12318e-08 -2.38402e-09 0
1.21036e-08 -2.81228e-09 0
1.29584e-08 -3.2736e-09 0
1.37949e-08 -3.76731e-09 0
1.46119e-08 -4.29269e-09 0
1.54081e-08 -4.84895e-09 0
1.61825e-08 -5.4353e-09 0
1.69339e-08 -6.05086e-09 0
1.76612e-08 -6.69473e-09 0
1.83632e-08 -7.36598e-09 0
1.90391e-08 -8.06362e-09 0
1.96878e-08 -8.78661e-09 0
2.03083e-08 -9.53392e-09 0
2.08997e-08 -1.03044e-08 0
2.14612e-08 -1.1097e-08 0
2.1992e-08 -1.19105e-08 0
2.24912e-08 -1.27437e-08 0
2.29581e-08 -1.35955e-08 0
2.33921e-08 -1.44645e-08 0
2.37925e-08 -1.53494e-08 0
2.41588e-08 -1.62491e-08 0
2.44903e-08 -1.71621e-08 0
2.47866e-08 -1.80871e-08 0
2.50473e-08 -1.90228e-08 0
2.5272e-08 -1.99678e-08 0
2.54603e-08 -2.09207e-08 0
2.56121e-08 -2.18801e-08 0
2.57269e-08 -2.28446e-08 0
2.58048e-08 -2.38128e-08 0
2.58456e-08 -2.47833e-08 0
2.58491e-08 -2.57546e-08 0
2.58155e-08 -2.67253e-08 0
2.57447e-08 -2.76941e-08 0
2.56369e-08 -2.86594e-08 0
2.54922e-08 -2.96199e-08 0
2.53109e-08 -3.05742e-08 0
2.50931e-08 -3.15208e-08 0
2.48393e-08 -3.24584e-08 0
2.45497e-08 -3.33855e-08 0
2.42249e-08 -3.43009e-08 0
2.38653e-08 -3.52032e-08 0
2.34714e-08 -3.60911e-08 0
2.30437e-08 -3.69632e-08 0
2.2583e-08 -3.78184e-08 0
2.20899e-08 -3.86552e-08 0
2.15652e-08 -3.94726e-08 0
2.10095e-08 -4.02693e-08 0
2.04237e-08 -4.10441e-08 0
1.98087e-08 -4.17959e-08 0
1.91654e-08 -4.25237e-08 0
1.84946e-08 -4.32262e-08 0
1.77975e-08 -4.39026e-08 0
1.7075e-08 -4.45518e-08 0
1.63281e-08 -4.51728e-08 0
1.5558e-08 -4.57648e-08 0
1.47659e-08 -4.63269e-08 0
1.39527e-08 -4.68583e-08 0
1.31199e-08 -4.73581e-08 0
1.22685e-08 -4.78257e-08 0
1.13998e-08 -4.82603e-08 0
1.05152e-08 -4.86614e-08 0
9.61579e-09 -4.90283e-08 0
8.70303e-09 -4.93605e-08 0
7.77822e-09 -4.96575e-08 0
6.84272e-09 -4.99189e-08 0
5.8979e-09 -5.01442e-08 0
4.94514e-09 -5.03333e-08 0
3.98584e-09 -5.04857e-08 0
3.02141e-09 -5.06013e-08 0
2.05327e-09 -5.06799e-08 0
1.08282e-09 -5.07213e-08 0
1.11499e-10 -5.07256e-08 0
-8.59274e-10 -5.06927e-08 0
-1.82807e-09 -5.06226e-08 0
-2.79348e-09 -5.05155e-08 0
-3.75408e-09 -5.03715e-08 0
-4.70847e-09 -5.01909e-08 0
-5.65524e-09 -4.99738e-08 0
-6.593e-09 -4.97206e-08 0
-7.52038e-09 -4.94318e-08 0
-8.43603e-09 -4.91076e-08 0
-9.33859e-09 -4.87487e-08 0
-1.02268e-08 -4.83554e-08 0
-1.10992e-08 -4.79284e-08 0
-1.19547e-08 -4.74683e-08 0
-1.27919e-08 -4.69759e-08 0
-1.36096e-08 -4.64517e-08 0
-1.44067e-08 -4.58966e-08 0
-1.5182e-08 -4.53114e-08 0
-1.59343e-08 -4.46969e-08 0
-1.66625e-08 -4.40541e-08 0
-1.73655e-08 -4.33839e-08 0
-1.80424e-08 -4.26872e-08 0
-1.86921e-08 -4.19652e-08 0
-1.93137e-08 -4.12188e-08 0
-1.99063e-08 -4.04492e-08 0
-2.0469e-08 -3.96574e-08 0
-2.10009e-08 -3.88447e-08 0
-2.15013e-08 -3.80122e-08 0
-2.19695e-08 -3.71611e-08 0
-2.24048e-08 -3.62928e-08 0
-2.28065e-08 -3.54084e-08 0
-2.31741e-08 -3.45093e-08 0
-2.35069e-08 -3.35968e-08 0
-2.38046e-08 -3.26722e-08 0
-2.40667e-08 -3.17369e-08 0
-2.42927e-08 -3.07922e-08 0
-2.44825e-08 -2.98396e-08 0
-2.46356e-08 -2.88804e-08 0
-2.47519e-08 -2.79161e-08 0
-2.48312e-08 -2.6948e-08 0
-2.48734e-08 -2.59776e-08 0
-2.48783e-08 -2.50063e-08 0
-2.48461e-08 -2.40355e-08 0
-2.47768e-08 -2.30666e-08 0
-2.46704e-08 -2.21011e-08 0
-2.45271e-08 -2.11404e-08 0
-2.43471e-08 -2.01859e-08 0
-2.41308e-08 -1.9239e-08 0
-2.38783e-08 -1.8301e-08 0
-2.35901e-08 -1.73734e-08 0
-2.32666e-08 -1.64575e-08 0
-2.29083e-08 -1.55547e-08 0
-2.25157e-08 -1.46663e-08 0
-2.20894e-08 -1.37935e-08 0
-2.16299e-08 -1.29377e-08 0
-2.11381e-08 -1.21001e-08 0
-2.06145e-08 -1.1282e-08 0
-2.006e-08 -1.04845e-08 0
-1.94753e-08 -9.70881e-09 0
-1.88614e-08 -8.95608e-09 0
-1.82192e-08 -8.22741e-09 0
-1.75494e-08 -7.52386e-09 0
-1.68533e-08 -6.84647e-09 0
-1.61317e-08 -6.19622e-09 0
-1.53858e-08 -5.57408e-09 0
-1.46166e-08 -4.98095e-09 0
-1.38252e-08 -4.4177e-09 0
-1.30129e-08 -3.88516e-09 0
-1.21808e-08 -3.38412e-09 0
-1.13301e-08 -2.9153e-09 0
-1.0462e-08 -2.47939e-09 0
-9.57797e-09 -2.07704e-09 0
-8.67913e-09 -1.70882e-09 0
-7.76686e-09 -1.37529e-09 0
-6.84249e-09 -1.07693e-09 0
-5.90737e-09 -8.14174e-10 0
-4.96288e-09 -5.87414e-10 0
-4.0104e-09 -3.96981e-10 0
-3.05133e-09 -2.43152e-10 0
-2.08707e-09 -1.26154e-10 0
-1.11903e-09 -4.61586e-11 0
-1.48651e-10 -3.28261e-12 0
8.22664e-10 2.41087e-12 0
1.79348e-09 -2.90865e-11 0
2.76239e-09 -9.77285e-11 0
3.72795e-09 -2.03414e-10 0
4.68876e-09 -3.45989e-10 0
5.64341e-09 -5.25244e-10 0
6.59049e-09 -7.40917e-10 0
7.52863e-09 -9.9269e-10 0
8.45643e-09 -1.28019e-09 0
9.37255e-09 -1.60301e-09 0
1.02756e-08 -1.96066e-09 0
1.11644e-08 -2.35263e-09 0
1.20375e-08 -2.77833e-09 0
1.28936e-08 -3.23714e-09 0
1.37315e-08 -3.7284e-09 0
1.45501e-08 -4.25138e-09 0
1.5348e-08 -4.80531e-09 0
1.61241e-08 -5.38938e-09 0
1.68772e-08 -6.00273e-09 0
1.76064e-08 -6.64448e-09 0
1.83104e-08 -7.31366e-09 0
1.89883e-08 -8.00931e-09 0
1.96391e-08 -8.73041e-09 0
2.02618e-08 -9.47589e-09 0
2.08555e-08 -1.02447e-08 0
2.14193e-08 -1.10356e-08 0
2.19524e-08 -1.18475e-08 0
2.24541e-08 -1.26793e-08 0
2.29235e-08 -1.35297e-08 0
2.33601e-08 -1.43974e-08 0
2.37631e-08 -1.52812e-08 0
2.4132e-08 -1.61797e-08 0
2.44662e-08 -1.70917e-08 0
2.47652e-08 -1.80159e-08 0
2.50286e-08 -1.89508e-08 0
2.52561e-08 -1.98951e-08 0
2.54472e-08 -2.08475e-08 0
2.56018e-08 -2.18064e-08 0
2.57195e-08 -2.27706e-08 0
2.58002e-08 -2.37386e-08 0
2.58438e-08 -2.47089e-08 0
2.58502e-08 -2.56803e-08 0
2.58194e-08 -2.66511e-08 0
2.57514e-08 -2.76201e-08 0
2.56465e-08 -2.85857e-08 0
2.55046e-08 -2.95466e-08 0
2.5326e-08 -3.05014e-08 0
2.51111e-08 -3.14486e-08 0
2.486e-08 -3.23869e-08 0
2.45731e-08 -3.3315e-08 0
2.4251e-08 -3.42313e-08 0
2.3894e-08 -3.51347e-08 0
2.35027e-08 -3.60237e-08 0
2.30776e-08 -3.68971e-08 0
2.26195e-08 -3.77536e-08 0
2.21288e-08 -3.85919e-08 0
2.16064e-08 -3.94108e-08 0
2.10531e-08 -4.02091e-08 0
2.04696e-08 -4.09856e-08 0
1.98568e-08 -4.17392e-08 0
1.92156e-08 -4.24688e-08 0
1.85469e-08 -4.31734e-08 0
1.78517e-08 -4.38518e-08 0
1.71311e-08 -4.45031e-08 0
1.63861e-08 -4.51263e-08 0
1.56178e-08 -4.57206e-08 0
1.48272e-08 -4.6285e-08 0
1.40157e-08 -4.68187e-08 0
1.31843e-08 -4.7321e-08 0
1.23343e-08 -4.7791e-08 0
1.14669e-08 -4.82282e-08 0
1.05834e-08 -4.86319e-08 0
9.68511e-09 -4.90014e-08 0
8.77333e-09 -4.93363e-08 0
7.8494e-09 -4.9636e-08 0
6.91467e-09 -4.99001e-08 0
5.97051e-09 -5.01283e-08 0
5.01831e-09 -5.03201e-08 0
4.05946e-09 -5.04753e-08 0
3.09537e-09 -5.05937e-08 0
2.12746e-09 -5.06751e-08 0
1.15714e-09 -5.07194e-08 0
1.85836e-10 -5.07266e-08 0
-7.85029e-10 -5.06965e-08 0
-1.75403e-09 -5.06293e-08 0
-2.71975e-09 -5.0525e-08 0
-3.68077e-09 -5.03838e-08 0
-4.63568e-09 -5.0206e-08 0
-5.58308e-09 -4.99917e-08 0
-6.52158e-09 -4.97413e-08 0
-7.4498e-09 -4.94551e-08 0
-8.3664e-09 -4.91337e-08 0
-9.27001e-09 -4.87773e-08 0
-1.01593e-08 -4.83867e-08 0
-1.1033e-08 -4.79623e-08 0
-1.18898e-08 -4.75047e-08 0
-1.27285e-08 -4.70147e-08 0
-1.35478e-08 -4.64929e-08 0
-1.43465e-08 -4.59401e-08 0
-1.51235e-08 -4.53572e-08 0
-1.58775e-08 -4.47449e-08 0
-1.66076e-08 -4.41043e-08 0
-1.73126e-08 -4.34361e-08 0
-1.79916e-08 -4.27415e-08 0
-1.86434e-08 -4.20213e-08 0
-1.92672e-08 -4.12768e-08 0
-1.9862e-08 -4.05089e-08 0
-2.0427e-08 -3.97187e-08 0
-2.09613e-08 -3.89076e-08 0
-2.14642e-08 -3.80766e-08 0
-2.19349e-08 -3.72269e-08 0
-2.23727e-08 -3.63598e-08 0
-2.2777e-08 -3.54766e-08 0
-2.31472e-08 -3.45786e-08 0
-2.34827e-08 -3.36671e-08 0
-2.37831e-08 -3.27434e-08 0
-2.40479e-08 -3.18088e-08 0
-2.42767e-08 -3.08648e-08 0
-2.44693e-08 -2.99128e-08 0
-2.46252e-08 -2.8954e-08 0
-2.47443e-08 -2.799e-08 0
-2.48264e-08 -2.70222e-08 0
-2.48714e-08 -2.60519e-08 0
-2.48793e-08 -2.50806e-08 0
-2.48499e-08 -2.41097e-08 0
-2.47834e-08 -2.31407e-08 0
-2.46798e-08 -2.21749e-08 0
-2.45394e-08 -2.12137e-08 0
-2.43622e-08 -2.02587e-08 0
-2.41486e-08 -1.93111e-08 0
-2.38989e-08 -1.83725e-08 0
-2.36134e-08 -1.7444e-08 0
-2.32926e-08 -1.65272e-08 0
-2.2937e-08 -1.56233e-08 0
-2.2547e-08 -1.47337e-08 0
-2.21232e-08 -1.38597e-08 0
-2.16663e-08 -1.30026e-08 0
-2.11768e-08 -1.21636e-08 0
-2.06557e-08 -1.13439e-08 0
-2.01035e-08 -1.05448e-08 0
-1.95211e-08 -9.76738e-09 0
-1.89094e-08 -9.01286e-09 0
-1.82693e-08 -8.2823e-09 0
-1.76016e-08 -7.57679e-09 0
-1.69075e-08 -6.89736e-09 0
-1.61878e-08 -6.245e-09 0
-1.54437e-08 -5.62068e-09 0
-1.46763e-08 -5.0253e-09 0
-1.38866e-08 -4.45973e-09 0
-1.30758e-08 -3.92482e-09 0
-1.22451e-08 -3.42134e-09 0
-1.13958e-08 -2.95002e-09 0
-1.05291e-08 -2.51157e-09 0
-9.64616e-09 -2.10663e-09 0
-8.74841e-09 -1.73578e-09 0
-7.83712e-09 -1.39958e-09 0
-6.91363e-09 -1.09851e-09 0
-5.97929e-09 -8.33016e-10 0
-5.03546e-09 -6.03489e-10 0
-4.08355e-09 -4.10265e-10 0
-3.12493e-09 -2.53626e-10 0
-2.16102e-09 -1.33803e-10 0
-1.19322e-09 -5.09704e-11 0
-2.22968e-10 -5.25064e-12 0
7.48326e-10 3.28951e-12 0
1.71923e-09 -2.53625e-11 0
2.68833e-09 -9.11645e-11 0
3.6542e-09 -1.9402e-10 0
4.61543e-09 -3.33779e-10 0
5.5706e-09 -5.10235e-10 0
6.51831e-09 -7.23131e-10 0
7.45718e-09 -9.72153e-10 0
8.38582e-09 -1.25694e-09 0
9.30288e-09 -1.57707e-09 0
1.0207e-08 -1.93207e-09 0
1.10969e-08 -2.32143e-09 0
1.19712e-08 -2.74457e-09 0
1.28287e-08 -3.20087e-09 0
1.36681e-08 -3.68967e-09 0
1.44881e-08 -4.21025e-09 0
1.52876e-08 -4.76184e-09 0
1.60655e-08 -5.34363e-09 0
1.68204e-08 -5.95478e-09 0
1.75515e-08 -6.59438e-09 0
1.82575e-08 -7.2615e-09 0
1.89374e-08 -7.95516e-09 0
1.95903e-08 -8.67435e-09 0
2.02152e-08 -9.418e-09 0
2.08111e-08 -1.0185e-08 0
2.13772e-08 -1.09743e-08 0
2.19127e-08 -1.17847e-08 0
2.24168e-08 -1.2615e-08 0
2.28888e-08 -1.3464e-08 0
2.33279e-08 -1.43304e-08 0
2.37334e-08 -1.5213e-08 0
2.4105e-08 -1.61105e-08 0
2.44418e-08 -1.70215e-08 0
2.47436e-08 -1.79448e-08 0
2.50097e-08 -1.88789e-08 0
2.524e-08 -1.98226e-08 0
2.54339e-08 -2.07744e-08 0
2.55912e-08 -2.17329e-08 0
2.57118e-08 -2.26967e-08 0
2.57953e-08 -2.36644e-08 0
2.58417e-08 -2.46346e-08 0
2.5851e-08 -2.56059e-08 0
2.5823e-08 -2.65768e-08 0
2.5758e-08 -2.7546e-08 0
2.56558e-08 -2.85119e-08 0
2.55167e-08 -2.94733e-08 0
2.5341e-08 -3.04286e-08 0
2.51288e-08 -3.13764e-08 0
2.48805e-08 -3.23155e-08 0
2.45964e-08 -3.32443e-08 0
2.42769e-08 -3.41616e-08 0
2.39226e-08 -3.5066e-08 0
2.35338e-08 -3.59562e-08 0
2.31113e-08 -3.68308e-08 0
2.26557e-08 -3.76886e-08 0
2.21675e-08 -3.85284e-08 0
2.16475e-08 -3.93488e-08 0
2.10965e-08 -4.01487e-08 0
2.05153e-08 -4.0927e-08 0
1.99047e-08 -4.16824e-08 0
1.92656e-08 -4.24139e-08 0
1.8599e-08 -4.31204e-08 0
1.79059e-08 -4.38008e-08 0
1.71872e-08 -4.44542e-08 0
1.6444e-08 -4.50796e-08 0
1.56774e-08 -4.56761e-08 0
1.48885e-08 -4.62429e-08 0
1.40785e-08 -4.6779e-08 0
1.32486e-08 -4.72837e-08 0
1.24e-08 -4.77562e-08 0
1.15339e-08 -4.81959e-08 0
1.06516e-08 -4.86022e-08 0
9.75436e-09 -4.89743e-08 0
8.84356e-09 -4.93119e-08 0
7.92051e-09 -4.96143e-08 0
6.98655e-09 -4.98812e-08 0
6.04307e-09 -5.01121e-08 0
5.09143e-09 -5.03067e-08 0
4.13305e-09 -5.04647e-08 0
3.16931e-09 -5.0586e-08 0
2.20164e-09 -5.06702e-08 0
1.23146e-09 -5.07174e-08 0
2.60176e-10 -5.07273e-08 0
-7.10774e-10 -5.07001e-08 0
-1.67997e-09 -5.06357e-08 0
-2.64599e-09 -5.05343e-08 0
-3.60742e-09 -5.03959e-08 0
-4.56284e-09 -5.02209e-08 0
-5.51087e-09 -5.00094e-08 0
-6.4501e-09 -4.97617e-08 0
-7.37916e-09 -4.94783e-08 0
-8.29669e-09 -4.91595e-08 0
-9.20134e-09 -4.88058e-08 0
-1.00918e-08 -4.84178e-08 0
-1.09667e-08 -4.79959e-08 0
-1.18249e-08 -4.75409e-08 0
-1.2665e-08 -4.70533e-08 0
-1.34858e-08 -4.65339e-08 0
-1.42861e-08 -4.59835e-08 0
-1.50648e-08 -4.54029e-08 0
-1.58206e-08 -4.47928e-08 0
-1.65526e-08 -4.41543e-08 0
-1.72596e-08 -4.34882e-08 0
-1.79405e-08 -4.27955e-08 0
-1.85945e-08 -4.20773e-08 0
-1.92204e-08 -4.13346e-08 0
-1.98175e-08 -4.05684e-08 0
-2.03848e-08 -3.978e-08 0
-2.09215e-08 -3.89704e-08 0
-2.14268e-08 -3.81408e-08 0
-2.19e-08 -3.72925e-08 0
-2.23403e-08 -3.64268e-08 0
-2.27472e-08 -3.55448e-08 0
-2.312e-08 -3.46478e-08 0
-2.34582e-08 -3.37373e-08 0
-2.37613e-08 -3.28145e-08 0
-2.40289e-08 -3.18807e-08 0
-2.42605e-08 -3.09374e-08 0
-2.44558e-08 -2.99859e-08 0
-2.46146e-08 -2.90276e-08 0
-2.47365e-08 -2.8064e-08 0
-2.48215e-08 -2.70964e-08 0
-2.48693e-08 -2.61262e-08 0
-2.488e-08 -2.51549e-08 0
-2.48535e-08 -2.4184e-08 0
-2.47898e-08 -2.32147e-08 0
-2.46891e-08 -2.22486e-08 0
-2.45514e-08 -2.12871e-08 0
-2.43771e-08 -2.03316e-08 0
-2.41662e-08 -1.93834e-08 0
-2.39193e-08 -1.8444e-08 0
-2.36365e-08 -1.75147e-08 0
-2.33184e-08 -1.65969e-08 0
-2.29654e-08 -1.5692e-08 0
-2.2578e-08 -1.48013e-08 0
-2.21568e-08 -1.3926e-08 0
-2.17024e-08 -1.30676e-08 0
-2.12154e-08 -1.22271e-08 0
-2.06967e-08 -1.14059e-08 0
-2.01468e-08 -1.06052e-08 0
-1.95667e-08 -9.82608e-09 0
-1.89573e-08 -9.06977e-09 0
-1.83193e-08 -8.33734e-09 0
-1.76537e-08 -7.62988e-09 0
-1.69615e-08 -6.94842e-09 0
-1.62438e-08 -6.29395e-09 0
-1.55015e-08 -5.66745e-09 0
-1.47358e-08 -5.06982e-09 0
-1.39478e-08 -4.50194e-09 0
-1.31386e-08 -3.96466e-09 0
-1.23094e-08 -3.45874e-09 0
-1.14614e-08 -2.98494e-09 0
-1.0596e-08 -2.54395e-09 0
-9.71428e-09 -2.13642e-09 0
-8.81762e-09 -1.76295e-09 0
-7.90732e-09 -1.42407e-09 0
-6.98471e-09 -1.1203e-09 0
-6.05115e-09 -8.52069e-10 0
-5.108e-09 -6.19777e-10 0
-4.15665e-09 -4.23763e-10 0
-3.1985e-09 -2.64316e-10 0
-2.23494e-09 -1.41668e-10 0
-1.2674e-09 -5.59996e-11 0
-2.97279e-10 -7.43647e-12 0
6.73985e-10 3.95028e-12 0
1.64497e-09 -2.18561e-11 0
2.61426e-09 -8.48176e-11 0
3.58043e-09 -1.84842e-10 0
4.54206e-09 -3.21783e-10 0
5.49774e-09 -4.95439e-10 0
6.44607e-09 -7.05556e-10 0
7.38567e-09 -9.51826e-10 0
8.31514e-09 -1.23389e-09 0
9.23314e-09 -1.55133e-09 0
1.01383e-08 -1.90368e-09 0
1.10293e-08 -2.29043e-09 0
1.19049e-08 -2.711e-09 0
1.27637e-08 -3.16479e-09 0
1.36045e-08 -3.65113e-09 0
1.44261e-08 -4.1693e-09 0
1.52272e-08 -4.71854e-09 0
1.60067e-08 -5.29806e-09 0
1.67635e-08 -5.90699e-09 0
1.74964e-08 -6.54445e-09 0
1.82043e-08 -7.20949e-09 0
1.88863e-08 -7.90116e-09 0
1.95413e-08 -8.61843e-09 0
2.01683e-08 -9.36024e-09 0
2.07665e-08 -1.01255e-08 0
2.1335e-08 -1.09131e-08 0
2.18729e-08 -1.1722e-08 0
2.23794e-08 -1.25508e-08 0
2.28538e-08 -1.33983e-08 0
2.32954e-08 -1.42635e-08 0
2.37036e-08 -1.51449e-08 0
2.40777e-08 -1.60413e-08 0
2.44173e-08 -1.69513e-08 0
2.47217e-08 -1.78737e-08 0
2.49906e-08 -1.88071e-08 0
2.52236e-08 -1.975e-08 0
2.54203e-08 -2.07013e-08 0
2.55805e-08 -2.16593e-08 0
2.57038e-08 -2.26228e-08 0
2.57902e-08 -2.35902e-08 0
2.58395e-08 -2.45603e-08 0
2.58516e-08 -2.55316e-08 0
2.58265e-08 -2.65026e-08 0
2.57642e-08 -2.74719e-08 0
2.56649e-08 -2.84382e-08 0
2.55287e-08 -2.93999e-08 0
2.53557e-08 -3.03557e-08 0
2.51463e-08 -3.13042e-08 0
2.49007e-08 -3.2244e-08 0
2.46194e-08 -3.31736e-08 0
2.43026e-08 -3.40919e-08 0
2.39509e-08 -3.49973e-08 0
2.35648e-08 -3.58886e-08 0
2.31449e-08 -3.67645e-08 0
2.26917e-08 -3.76236e-08 0
2.2206e-08 -3.84648e-08 0
2.16884e-08 -3.92867e-08 0
2.11398e-08 -4.00883e-08 0
2.05608e-08 -4.08682e-08 0
1.99524e-08 -4.16254e-08 0
1.93155e-08 -4.23588e-08 0
1.8651e-08 -4.30672e-08 0
1.79598e-08 -4.37497e-08 0
1.7243e-08 -4.44052e-08 0
